post_id,text,true_label,pred_label
16878190_gab,not <percent> jap i am willing to bet there is a generous dollop of hooknose in her blood,offensive,hatespeech
1178754165130092545_twitter,my ex has a weird infatuation w dykes,offensive,offensive
20633746_gab,i never knew a jew hater until i joined gab gab is crawling with them impotent little fucks desperate to blame jews for their shitty little lives nazi wannabes hahahhahahhaahhahahhahaha friggin morons,hatespeech,hatespeech
1196726966847623169_twitter,<user> <user> those women they returned gave births to jihadis who returned back for jihad that how it works,offensive,normal
1178958398676766721_twitter,<user> <user> did that make them white,normal,normal
15500373_gab,beat a guy from bejing in the world jousting final found a chink in his armour,hatespeech,hatespeech
1143619335505793026_twitter,<user> <user> some retard already made a like farming meme about him,offensive,offensive
1178018289122824193_twitter,my sister is becoming more ching chong pretty much taller and so fucking similar to my personality i should feel threatened,normal,hatespeech
16074606_gab,with a high purchasing currency youth could buy more stuff find a girlfriend buy a house and keep the economy going jews will put all humanity in deathcamps and slave factories if humnaity doesnt unite agains the jews and their racism against all mankind,hatespeech,hatespeech
25944151_gab,prince harry got dam mother wuz a filthy mudshark too i can not expect her garbage libtard son to be any better werd is born,hatespeech,hatespeech
1178360025993142275_twitter,<user> i long for the days where faggots who tried to erect some satanic statue wouldve been shot on the spot,hatespeech,offensive
1177565490320949253_twitter,prolly heard i was broke from a broke nigga prolly heard i was a hoe from a hoe 🤒,normal,offensive
2097350_gab,i felt like i was needing a bit of a boost so i looked at a few more compilations of the retarded anti trump brigade they always bring a smile nevertrump sjw have such sweet and salty tears no logic just tears,offensive,offensive
26256291_gab,we must secure their rights not to be gang raped by muslime trash,hatespeech,hatespeech
2457842_gab,you can call me extremist degenerate deplorable kk whitest or whatever other name you like immigrants have taken what few job american have and corrupt politicians and corporation have taken the rest so do not give us any of this poor immigrant crap then use our taxes to support them,hatespeech,offensive
14287906_gab,good thing nigger rhymes with nigger or lil wayne would be out of a job,hatespeech,hatespeech
1103485105891434497_twitter,i forgot all about my steak in the damn sink 🤦 🏼 ‍ ♀ ️ ion even wanna cook the bitch now,offensive,offensive
13794503_gab,understandable i prefer the company of women over men but respect still has to be earned and worked for on both sides,normal,normal
1178395438250115073_twitter,i would do for my niggas what they will do for me bust a faggot like you for free,hatespeech,offensive
1187113823397920768_twitter,hottest picture ever red and white bathing suit free dick pictures boobs clips bra panty photo,normal,normal
9634543_gab,that really brave of these four women on cnn to publicly state their iq with their hands on national tv kudos for being honest for once with the <number> people that still watch your fakenews delusional globalist liberal entertainment channel cnn cnnisisis cnnblackmail msm <user>,normal,normal
23417113_gab,claims intelligence posts headline from drudge run by a faggot kike hillary lover your a shill parody of yourself q qanon maga shills,hatespeech,hatespeech
12154153_gab,london stan under attack again police suspect it was four old white women upset because they did not have enough recreational centers i would suspect liberalism and jews paying sand niggers but hey i do not have a degree in journalism,hatespeech,hatespeech
13667671_gab,fox news bill o reilly given <number> million contract just weeks after sexual harassment payout telegraph hotpagenews com r <number>,normal,normal
16018169_gab,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,hatespeech,hatespeech
1178642248004751365_twitter,that not a compliment a compliment is you are sexy you turn me on not not one look at you and i know i am queer,hatespeech,normal
1178972194363363328_twitter,she was subjected to rape threats which police never investigated when this happens to female mps it trending news,normal,normal
1178918089246806017_twitter,this goofy ass nigga wanna follow me on the gram,normal,normal
18202714_gab,youth homicide almost all black on black to the point they have a police squad dedicated to it called trident the same with youth violence blacks,normal,normal
1179000518242422784_twitter,un*merce <censored> is just another white bitch trying to look as black as possible,offensive,offensive
14262757_gab,do currys pc world employ anybody other than pakis cos that the only people i have seen on their adverts and on that subject why does every advert involving a family are either black or have at least one half cast kid some of us have managed to keep our families english,normal,normal
23267605_gab,this is what you nazi faggots do all day,offensive,offensive
1084551933740773376_twitter,bitches love a <number> x <number> triptych,normal,offensive
1178706937610768385_twitter,<user> for what joy you just relax and enjoy govt freebies like muslim girl education madrasa funds shadi bhagya scheme imams and muzziens salaries haj subsidy <number> etc etc,normal,normal
1257886286091878400_twitter,i hate you i love you,normal,normal
1178334905165651968_twitter,miss the chinaman in the hood yo,offensive,normal
1179100968660717568_twitter,<user> interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ,hatespeech,normal
1086658262899011585_twitter,<user> she a radical islamic terrorist nuff said,offensive,offensive
1178810298125492225_twitter,i am gay which means i am still awake at <time> because i am thinking about crushes like gosh shut the fuck up my brain,normal,normal
1178456104738725889_twitter,white supremacy is so mentally poisonous that a victim of it like <user> can dismiss it still irrationally focus on immigrants as a threat,normal,normal
1178741733053603840_twitter,<user> good these mcu faggots gonna get schooled on what a good spiderman tobey is,normal,offensive
10550171_gab,i have had way too much experience with diversity hires most have made <number> to <number> times what i do have had comical english served no purpose other than to take a job from an american i am talking chinese women here not blacks,hatespeech,normal
1179019377481572352_twitter,can i wear all white on halloween lls,normal,normal
12726539_gab,when someone ask me if i love immigrants i say yes when they are in horizontal position and cold,hatespeech,normal
4569323_gab,<user> cell em with the biggest hairiest bull dykes in the joint,offensive,offensive
20989384_gab,i hope there are not many of my fellow asians in sweden high chance of falling victim to islamic rape gangs in that country,hatespeech,offensive
1179014612340985856_twitter,<user> its about illegal immigrants as apart of national security this has to be done india is not a refugee home for illegal immigrants,normal,normal
14298342_gab,<user> was a useful tool for a few months bringing new ideas to homosexual worshipping millennials he a gateway drug,normal,offensive
1178829382997164040_twitter,white bitches that swear they from the hood and wear big hoops,offensive,offensive
22005487_gab,so i got called a nappy headed nigger jew 🤣 🤣 🤣,normal,hatespeech
1179035134206459906_twitter,it officially october where my niggers jason n freddy,normal,hatespeech
1241814287796056064_twitter,<user> ghetto it ’ the fuck ghetto lol,offensive,offensive
1185012057663528960_twitter,<number> women are trash,offensive,offensive
2154282_gab,<number> incidents of harassment reported since trump won that number seems small considering there close to <number> million criminal illegals that need to gtfo maga gabfam speakfreely,offensive,offensive
1278521007691743232_twitter,actually who ’ boyfriend lmfao the way my life set up men hate me more than women 😫 😍,normal,normal
1178957475879325696_twitter,<user> as harsh saying the best way to honour the murdered mp jo cox would be to get brexit done comparing black people to pickaninny muslim women to letterboxes no i do not believe it harsh at all,normal,normal
21614722_gab,tillerson is a globalist i was surprised he was ever hired he likes having queers in the boy scouts,offensive,normal
12950895_gab,he did and the nigger he was talking to also admitted that whites becoming a minority is not going to stop the hatred directed at us,hatespeech,hatespeech
1113499178632658944_twitter,<user> serbs are asian but i suppose a low class geographically retarded american would not be able to tell,offensive,offensive
22190329_gab,very interesting to see what strikes fear into the hearts of leftists it not islamic jihadists it not muslim rape gangs it not ghetto crime it not mexican drug cartels it the idea that a white person could be violent that scares them,offensive,offensive
11137637_gab,even without counting illegal immigrants the vast majority of immigrants entering the u.s. are from the third world maga,normal,offensive
8038954_gab,it an incident you hear that incident if it was a white guy it would be terrorism you know we should figure out what the arabs are doing,offensive,offensive
3224609_gab,when your government is more concerned with not hurting illegal immigrants sensibilities than protecting your person family or property from said immigrants you do not have a government your have an enemy,offensive,offensive
1179096065993302017_twitter,u white devil,offensive,normal
1234483055437471745_twitter,<user> <user> please greece stop killing refugee children,normal,normal
1179038976671240194_twitter,<user> my bad comparing the great ian curtis to some porch monkey is sac religious damn i miss his songwriting,normal,normal
24138735_gab,problem for you is that you do not understand statistics it the methodology of that research it wasn t to determine a physical trait it used non verbal testing to determine a mental trait and niggers on average are borderline retards and visual evidence confirms it get owned nigger,hatespeech,hatespeech
1122915768600072193_twitter,<user> they just some hating hoes tho lol,offensive,offensive
8577246_gab,as a muslim child i never knew whether to be happy or sad when my mother would tell me clean up your room it looks like a bomb has gone off in there,offensive,normal
13403307_gab,this guy is an apostate he is no more a muslim than jesus christ,normal,offensive
1181975809361371137_twitter,<user> i hate you i ’ m just reminiscing,offensive,normal
9612559_gab,<number> pres rchd spencer vice pres <user> hatch plan <number> get jews blacks <number> leave the country universal basic income creates massive hyperinflation the poor the jews move next up <number> our team getting gays <number> leave after they have gentrified all the ol black ghettos altrightfanfiction,offensive,offensive
24795919_gab,theresa may treason has no limit as she appoints sajid javid home sec in charge of uk security police immigration a moslem of pakistani origin civil war seems to be the only route,normal,hatespeech
12537526_gab,hope they keep getting hit fuck spics what has any spic or spook nation ever contributed to america besides leeches criminals and drugs,hatespeech,hatespeech
24024663_gab,are you serious dude im literally retarded ur in the middle of gab defending a pedo for some reason while at the same time saying i manipulated you at what end of this equation do you end up looking good why do this,normal,offensive
1178562125117173760_twitter,you are a lady uyasebenta and independent you drive a nice car you own a nice apartment you are beautiful and fun but every weekend you wake up with a different guy in bed cry and claim you were raped you do not even remember having sex with them wtf yini lenkinga i am lost,normal,normal
20296525_gab,black rapper should sing to sadiq khan about all his very young brothers being stabbed to death by his muslim brothers,normal,normal
20303259_gab,fake news losers cnn are using scripted questions to suppress a badly needed open discussion about gun violence and mass shootings this puts our schools and children especially at risk we should revoke cnn broadcast license their actions will lead to more domestic terrorism,normal,normal
25346126_gab,if that silver is not an ovenable rat faced kike i do not know what is,hatespeech,hatespeech
1185789459335385088_twitter,<user> not newark that ’ ghetto,normal,normal
3775928_gab,<user> i am a libertarian and i have never heard that before i am also alt right because you can not have a country without borders you can not have a free market with a welfare system you can not have peace and prosperity with dindus muzzies and wetbacks killing and stealing everything,hatespeech,hatespeech
1179074607015444489_twitter,<user> <user> jani look after baar afghan where <number> women were raped by us soldiers,normal,normal
4305867_gab,<user> it already happened the jews would kill the arabs and build something like israel it silly to believe that jews can not build a civilization independently whatever their parasitical traits relative to whites they are not worse than east asians who build civilizations just fine,hatespeech,normal
13771423_gab,naturalization in early america was limited primarily to those who had been formed by western civilization especially since we had a problem with the muzzies in tripoli our way of life was informed by the universal principles of the declaration,offensive,hatespeech
1173565646770229248_twitter,adulting is the nastiest most ghetto thing ever created and i want nothing to do with it,offensive,offensive
1187186514855378945_twitter,men who refer to women as females steal,normal,normal
1178691072303812608_twitter,all i did was wake up and love myself and some group of uneducated white girls are yelling nigger at me through the internet before lunch,normal,normal
27316579_gab,the retarded asshole justin trudeau has received a well deserved bitch slap from president trump,offensive,offensive
12195162_gab,as a honky mofo i hate honkies who hate other honkies just because they hate being honkies they ownselves sad is not it let us get a movement going move to mecca that should work well for lgbt and jews,normal,offensive
13443541_gab,and a girl who exposed multiple vegas shooters was killed a couple days later these evil faggots kill everyone 😠 so freeing to use that word here 😄,offensive,offensive
1142248599209816065_twitter,wait other single people exist you mean not every gay person is taken 😱,normal,normal
19138070_gab,once again the first lady of the ghetto shows us all exactly what ungrateful ghetto trash looks like,offensive,offensive
11248377_gab,escape from the ghetto of grievance culture and permanent victimhood take the green pill and croak your free speech on gab,normal,normal
1178850205564846082_twitter,nigga jay z said i am what supreme did not become niggas is not listening,normal,normal
1179098103284211712_twitter,anyway justine as called max a slur justine has been cancelled max is a free dyke now,normal,offensive
1178843246837092353_twitter,my grandma was legit the best role model my daddy could ask for she had a degree and a career and raised him in a christian household and the stupid nigger still chose the streets 😭,normal,hatespeech
4592022_gab,the republican efforts to get their own magic negro into the presidency was an attempt to recreate a kinder friendlier version of obama they could lead him by the nose on foreign policy while keeping economic policy status quo and getting less racial tension libs were right uncle tom,offensive,offensive
1082827818948382720_twitter,you aint getting no bag from me better find captain save a hoe,offensive,offensive
1100358109636280321_twitter,some people will hate you talk about you then they see you and show respect,normal,normal
4160017_gab,david a clarke jr ‏ <user> 1 5 h15 hours ago i am tired of this jigaboo telling black people who they should be what they should do he a lackey for democrats,offensive,offensive
1175220262012379137_twitter,<user> bitch ain ’ t no sike mfs sick,offensive,offensive
1193468919559938048_twitter,im gonna rt lesbian porn so yea,normal,normal
15479355_gab,is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,hatespeech,offensive
1091308231865946112_twitter,let ’ talk abt fionn whitehead in dunkirk,normal,normal
1178926649422864384_twitter,peppered cheeses made my son gay,offensive,normal
1178838374548852736_twitter,<user> <user> old adage always be aware of a smooth talking mussie arab,offensive,hatespeech
1178979938436866049_twitter,<user> both my ashkenazi parents took dna tests and it showed that they were both <percent> <percent> ethnically jewish my dad even found out he has some sephardi in him the other <percent> <percent> in them was north african no white in the mix there,normal,normal
12647173_gab,hunger games with little niglet babies,hatespeech,hatespeech
15818321_gab,see its going on about iq and shit now lol same shit same kike shit,hatespeech,hatespeech
15074241_gab,exactly right in fact the only immigrants to assimilate in less than <number> generations are the asians due to their propensity to over achieve the black population was kept from assimilating by democrats,offensive,offensive
1142371416823742464_twitter,red velvet got called black old and homophobic all by their own fandom i can ’ t 😭,normal,normal
1084561299642695680_twitter,haille nickerson grimsby on had <number> pts in <number> mins in <user> loss to acadia can ball,normal,normal
19236068_gab,you hear even supposedly learned niggers say ax d as a substitute for ask all the fucking time so ghetto it a black thang no it a nigger thing,hatespeech,hatespeech
13285441_gab,there a kike around every corner a false friend around every bend,hatespeech,hatespeech
25803928_gab,inherent in inbreeds which is nearly all moslem shite,offensive,hatespeech
27457937_gab,chelsea just piss on me handler just another zhid oxygen abuser,hatespeech,hatespeech
1154548_gab,fraud polls have to pivot to reality in the final weeks to cover their tracks and preserve future credibility hillary trump are you with her hillbully nuclear holocaust for sure,offensive,offensive
9703469_gab,i was really happy when my wife told me she was pregnant and it was going to be a girl now i can stop all this gay shit with my son,offensive,normal
1115697903681527808_twitter,if you ’ re an army that is republican you are not welcome here we hate you,hatespeech,normal
1248696347957645315_twitter,wow im gay,normal,normal
18936818_gab,girls should have some sort of hat pin and stick it in the muslim scum eyes,hatespeech,hatespeech
1178508067958382592_twitter,saints please go get a white qb this week anybody better than that nigger teddy,hatespeech,hatespeech
1220265243005288448_twitter,iokanopenprison human rights organisations are sleeping for kashmirs because they are muslims <user> <user>,normal,normal
10723581_gab,hard to believe discord is hopping on the impotent pr stunts train if you had actual nazis on your platform coordinating violence or etc and knew where they were you d quietly forward all the server logs to the fbi not play chicken with apparently politically correct anarchists,offensive,offensive
18546522_gab,hilarious insult i just saw on pol if i had a satoshi for every time you shills shitposters made a dumb frankpost i would be able to afford a helicopter off the deep web and throw each and every one of you insufferable faggots off into the middle of the ocean,offensive,hatespeech
1263573501098614784_twitter,<user> <user> kindly check them 😂 they are pakistani cannot export anything better than jihadi terrorists 😄 beggars,hatespeech,offensive
8544614_gab,liberal elites are silencing its citizens to promote its globalist agenda and to make islam dominant in germany the people must reject that and vote liberals outta office quickly or face losing germany history and culture,offensive,offensive
17940228_gab,lol i see you changed your picture so you can advocate mixing races while using the fellow white people line,normal,normal
1183598610778222592_twitter,<user> or stop letting so many immigrants in might also help,normal,normal
6350512_gab,we are lucky his son died before he got sudden jihad syndrome the ft hood shooter killed more us soldiers than moslem soldiers have died fighting for the us in the past <number> years that is easily checked,normal,hatespeech
1178329421180264449_twitter,so i binge watched dear white people yesterday and i started s2 today when i tell you all i screamed when tessa showed up,normal,normal
17370829_gab,i hope all you muslimes die long painful horrible deaths,hatespeech,hatespeech
19679648_gab,guilty until proven innocent unless you are a jew a nigger or a lover of both,hatespeech,hatespeech
1179030757555261440_twitter,<user> <user> <user> <user> <user> <user> that funny i can not for the life of me remember even one circumstance where any democrat sided with putin kim jon un nazis white supremacist or the kk,normal,normal
18119321_gab,enjoy being a childless nigger fucker,hatespeech,hatespeech
2399896_gab,<user> i saw one the other way in awstun tonight looked like a fat dyke with stubble completely wrong bone structure,hatespeech,hatespeech
16210558_gab,the iranian regime has a mosque in my home town thousands of miles from tehran its controlled by the revolutionary guard do not let the persian kike fool you,hatespeech,hatespeech
25856411_gab,who gives a fuck about the sand nigger palestinians if they wanted peace there would be peace if isreal wanted war the palestinians would be dead wake the fuck up berry,hatespeech,hatespeech
1178378974067675136_twitter,<user> <user> a white ethnostate just without white women to a degree similar to ancient athens there ll be several rings of living space the inmost reserved for white men not the irish slavs jews italians balkans new worlders etc,normal,normal
1178781806570528768_twitter,<user> can pope francis offer a holy mass for justice to victims of horrific crimes rape murder violence knife attacks abuse verbal physical by migrants illegal aliens refugees and all foreigners whose value system and practices condone such crimes and insult christianity,normal,normal
1187838569748029446_twitter,whyte men that workout switch harder then women ol jiggly booty,normal,normal
20215097_gab,why do you have that kike shit tavor,normal,hatespeech
6867113_gab,that little asian thug had it coming you do what the police tell you to do does not matter the time does not matter the place that chink got what was coming to him blue lives matter these officers risk their lives for the employees of united boycott united is fucking stupid,hatespeech,hatespeech
1178928604538970113_twitter,<user> i am a lesbian i like women 😔,normal,normal
1179091297639878656_twitter,i fucking hate slow ass people at fiu bitch move that fuck out the way a nigga got class fuck,normal,normal
1126776008877772800_twitter,right away back to sleep getting called retarded of off phil downy spanish egirl,offensive,offensive
1178747946998874114_twitter,<user> can you imagine the media and public outrage if that had instead been some white trailer trash harassing people going to a pride parade or to a climate change strike i guess the alt left only believes in diversity and tolerance when it comes to their causes,offensive,normal
23085433_gab,lies i d shove the kike in an oven it where kikes belong,hatespeech,hatespeech
1178141043105120257_twitter,<user> do i look like a faggot basher to you you stupid fucking human boy you have got a mouth,normal,offensive
26833728_gab,doing hippie shit like this makes our side look retarded but these people were never really on our side,offensive,offensive
26031908_gab,it would not surprise me if obama was behind the nut cases that have shot up schools i have never trusted that man and his muslim ties,offensive,offensive
1144330047756443648_twitter,kristen stewart has been talented this whole time you all just anti women,normal,normal
1079097212024410118_twitter,when people have never had one real conversation with you but yet find <number> things to hate you about 🙄,normal,normal
19661304_gab,we know u were at chippendales u queer homo 🙄,offensive,offensive
27816916_gab,libtards are in denial that there is a mass global migration happening they have learned taqiyya quite well from their moslem overlords,hatespeech,hatespeech
1143112613246595072_twitter,we need to respect muslim army because they are human too,normal,normal
1122704476358545409_twitter,thanos big hoe ass,normal,offensive
4873802_gab,i am waiting for libtards to say all statues and paintings depicting women are modelled after moslem women,normal,normal
1178249976201261056_twitter,<user> <user> but nokuthula is the first barrier to their businesses so they are protecting nokuthula so we can see that having white protection gives you ultimate protection you know the house negro shows of benefits of being one mugabe was for the people gaddafi for africa hani for africa,normal,normal
8738595_gab,anyone that says this is normal or it just their religion is your enemy and should be treated as such muslims treat their children and women worse than garbage by rape molestation murder child marriages beatings acid attacks and fgm under sharia this could be your children islam,offensive,offensive
14354356_gab,london that the former capital city where the natives are a minority right the one with a sand nigger muslim as mayor,hatespeech,hatespeech
1178811948168863744_twitter,can someone explain to me why people why people like queer eye for the straight guy it seems to me that it perpetuates negative stereotypes about gay men and straight men,normal,normal
3334032_gab,<user> you have got to realize they do not go to muslim countries because they are not refugees they are the frontline foot soldiers of a terrorist army this is all part of their plan to conquor the world maga,hatespeech,normal
1179046988282781697_twitter,<user> i can not push him away when he in position he will do his thing he will pull out when he done sounds like a daughter who has been repeatedly raped by her father,normal,normal
11364259_gab,trending again why does not the donald bitch slap kim jong hippo,offensive,offensive
3418902_gab,<user> that explains why you do not have a problem with white genocide you are not white you are a kike that hates european whites fuck off,hatespeech,hatespeech
5311962_gab,we had a day with immigrants mexicans literally nothing what about days without other groups a day w o asians car accidents fall to all time low math left unsolved,offensive,offensive
1185551143167913984_twitter,at that time there was also one young homosexual male prostitute riding in the boat,normal,normal
23158710_gab,because this is a free speech platform and what i have posted to gab would not be considered doxing even by twitter standards if you guys can not take the heat then get out of the fucking kitchen your bitch ass friend wanted war and he got it get ready to lose faggot,hatespeech,offensive
15730084_gab,nice idea but i doubt it as my jewish gf back in hs used to say a jew is just a nigger turned inside out neither can ever be satisfied if you give a jew your teeth he will want your eyes too,hatespeech,hatespeech
17622816_gab,orca the niggerette lesbian can go fuck gayle,hatespeech,hatespeech
14035101_gab,non white and kike we are coming for you a white revolution is on its way,hatespeech,hatespeech
1178258350124879873_twitter,crop this you fucking faggot,hatespeech,offensive
1112434819483480065_twitter,<user> yea u ’ d be retarded go to werk guy,offensive,offensive
11776825_gab,i love the gab community my favorite gabbers are the ones who yell nigger every chance they get,hatespeech,hatespeech
1871459_gab,the neo pagan classical alt right will worship a genderqueer odin a gay hitler and the 3 rd season of the wire on blu ray gonna be big,normal,normal
1226014940215021573_twitter,<user> god i fucking hate you,normal,normal
9867117_gab,well my dear lgbtq brothers and sisters i do not want to die at the hands of a muslim terrorist and as you are putting my life in danger with your politics i would like to suggest that you all go fuck yourselves,hatespeech,offensive
1178987503942062080_twitter,the atma contained in me used to occupy the body of oskar schindler there are nine thousand schindler jews who are only going to procreate i will not go near jews or israel until it aspires to or manifests a level of love prevalent at camp echo lake,normal,offensive
11912871_gab,whatever man starting to think this place will just belong to <user> and not <user> soon everyone will just leave it to you some of us do not trust liberal jews at all but we sure do not want them all dead and are getting tired of it,offensive,offensive
10401577_gab,there is no such thing as islamophobia being a phobia means your scared of it the emotion i have about islam is not fear,hatespeech,offensive
1179095064762617858_twitter,bill the redneck sold a cow and then fell asleep before waking up to rumble of a diesel engine,offensive,offensive
1179103188026134529_twitter,<user> spoken like a true conservative christian republican party member your peeps are the original illegal aliens squatters and invaders eddie,normal,offensive
20366024_gab,this retarded nazi think that i said hitler banned guns is their any hope for these liberal socialists i think not,offensive,offensive
14589613_gab,tell me again why the bronze medalist muzzy was given this honor white privilege,hatespeech,normal
1103311923066490880_twitter,best new shoes,normal,normal
1114742810740051968_twitter,<user> its probably indonesian malaysian muslims who retweeted it,normal,normal
1177359479794524162_twitter,classifying and judging people promotes violence non violent communication ahimsa,normal,normal
1179094203269308426_twitter,<user> when white ppl are speaking for us and ignoring the fact that racism is something which exist in every country in my country white ppl were attacked and raped black ppl were slaves for us etc tweeting such bs will not end racism it only helps racism,normal,normal
12600538_gab,if female files for divorce the man should be awarded with kids and there should be no financial compensation awarding female if non marital sexual relationship of women will be found and proven in front of court the contact with her kids should be forbidden,normal,normal
13283126_gab,and all the sex will be gay or lesbian,normal,normal
14537881_gab,a majority of us votes against muslim immigration and thanks to the total death of sweden that is happening right now we will begin with mass deportations in the future we are nationalists we love our country and our way of life consensus in our country is illegal immigrant gtfo,hatespeech,offensive
1215679596336689155_twitter,<user> calling a thing a thing does not make it a thing it just makes you look retarded,offensive,offensive
15979921_gab,failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion,hatespeech,hatespeech
1236544887216132096_twitter,<user> we need all muslims removed from power before they destroy us all,hatespeech,offensive
4101661_gab,disruptj20 trying to cancel the inauguration deploraball with butyric acid so much for the tolerant left breaking undercover video exposes groups plotting criminal activity and violence at <user> inauguration,normal,normal
17092374_gab,what was meant as a workable salvation for all a banner for bold brave men ye make a ghetto for the insipid pleasures of impractical self flagellating piety addicts the pharisees persecuted the church and it grew ye join the church and the world shrugs and ambles away bored churchians,offensive,offensive
1256650136656068611_twitter,<user> is canada where all that arabs people live i thought it was part of america,offensive,normal
1178792661727109120_twitter,screw it i will just kill all of you,normal,normal
1089761766823940097_twitter,gonna get some nasty ass niggers to set fire to this neighborhood,hatespeech,hatespeech
15263357_gab,when asked what prince phillip thought about harry and megan he answered i have no problem with this historically the royal family has always owned a nigger or two,hatespeech,hatespeech
16129041_gab,shuttener of kike banks,hatespeech,hatespeech
10695473_gab,<user> who does this cocksucker think he is all of us including the homo know exactly who he is a faggot who desperately hoping to get beaten up on a dark street by cops a a p,offensive,offensive
1178770882543673345_twitter,that lil girl ain t lie about them white kids cutting her hair her parents were probably forced to recant,normal,normal
23377953_gab,match <number> a nigger wins a championship match <number> a nigger wins the battle royal now <number> niggers are singing fuck this whole thing im gonna play gta5 fuck wrestlemania 😡,hatespeech,hatespeech
1252609725826347008_twitter,<user> sweetheart this is beautiful i wanna be part of cool asians so bad 🥺,normal,normal
1328755_gab,if being gay so trendy acceptable why do so many celebs and politicans have fake marriages,offensive,offensive
5399581_gab,<user> you are too wonderful of a man to be in the late 1 9 2 0 better the late 1 9 5 0 as wwii would be over men were men women were respectful and loving dressed like ladies conservative women still are and do,normal,normal
1183454972626776070_twitter,<user> not anymore gay game anyways,offensive,normal
1178694945319858184_twitter,<user> <user> they visited helped provided food to those kps while islam c terrorist butured raped and forced them to leave their own land,normal,normal
15651358_gab,to all of you fawning over altright women you are a faggot these women have not red pilled anybody they have lead them astray you accept women as your leaders now might as well have voted for hillary most of their followers are civic nationalist cucks who woke,hatespeech,offensive
12384445_gab,i have jew relations but they are not friends zero jew friends i was raised in the south and i always point out how their retard politics made it very hard for a right wing mischling kid with a military dad raised in the south,offensive,offensive
12325945_gab,gab is a closed social network it is impossible to see any posts without registering first as such it is good for echo chamber but unusable for propaganda or making any statement this has to change otherwise it ll turn into an information ghetto or reservation for right wingers,normal,normal
1178747464171556864_twitter,bitches b a different type dumb ain t no way i am holding a nigga in jail down you all lives must be very boring,offensive,offensive
27470117_gab,road worn kikess on wrong side of <number> needs validation badly posts shitposter dms in transparent humblebrag remains divorced with no meaningful prospects will likely die surrounded by cats many such cases,hatespeech,hatespeech
1122361671706505216_twitter,people asians cant rap <user> hold my fanny pack,normal,normal
22104070_gab,arabs invented the condom <number> years later british troops removed the condom from the belly of the goat,offensive,offensive
1179048241045872640_twitter,<user> 😂 mary my dear you can not kill yourself come back let us finish ourselves at ojuelegba,normal,normal
22796031_gab,really am epic success presided over intended destruction of usa got elected and re elected with zero resume id theft false documentation acted unconstitutionally avoided impeachment a very successful scrawny evil nigger faggot,hatespeech,hatespeech
18152238_gab,😂 😂 😂 so now there is straight cancer i guess there is homosexual cancer too what next,offensive,normal
26824865_gab,duterte said he would sort out brighton you gotta get the best to do the job do not care if you are chink paki nigga can you do the task,offensive,hatespeech
1211444261935288320_twitter,im literally not a zionist but dear lord how hard is it to just recognize that people just genuinely despise jews,normal,offensive
1081238592968638464_twitter,set my lil brother bail at half a mill rat ass niggas,normal,normal
22100176_gab,labour concillor in telford more concerned about someones words on twitter than paki moslem gangs raping white children,hatespeech,hatespeech
1261409514042978305_twitter,<user> i dont understand this either but i would unfollow any account posting or retweeting nazi symbols 😳,normal,normal
1179060056563818504_twitter,boo 👻 👺 👻 sorry did i scare you 🙃 🙃 it cocktober 🍆 😈 🌚 u kno what that means slut -o- ween send this to <number> of ur sluttiest ghost 👻 bitches 🙎 if u get <number> back ur a slutty witch 🔮 bitch but if u get <number> back ur the spookiest slut on the block 🌚 😈 🔮 💯,normal,offensive
20448576_gab,a negress too dumb to fuck has a scant chance of understanding anything beyond the size of a dick,hatespeech,hatespeech
22331692_gab,imagine unironically believing the high iq kike meme,hatespeech,hatespeech
20133226_gab,cheeky chinaman,offensive,normal
1145230342527291392_twitter,<user> <user> it is the fact that he defending an homophobic white supremacist whose a friend says it all,normal,normal
18906315_gab,you and your fellow ladies better get your shit sorted out now because a bunch of gook chicks who get plastic surgery to look more white a ton of white women who let themselves become obese,hatespeech,hatespeech
7934523_gab,and president trump will not be bowing to a raghead either,hatespeech,hatespeech
1277253_gab,<user> i know you muzzies are peaceful cause that what you keep telling us are not you late for blowing up a building or something,hatespeech,hatespeech
23403686_gab,gas the kikes and muzzies with tide pods at least they will be clean enough to show up at church,hatespeech,hatespeech
1248753642129285124_twitter,<user> i literally hate you,offensive,normal
12013273_gab,sounds like something that needs a team of shark kike lawyers to sniff out,hatespeech,hatespeech
1178808989552787457_twitter,are ps4 faggots still mad that the best game atlus will ever make is tokyo mirage sessions yeah they mad mad is the only ps4 exclusive,normal,offensive
1178702948806938625_twitter,much like the aedes aegypti i only bring disease to humanity and yet some consider me beautiful,normal,normal
17213526_gab,we are one of the most intimidating and athletic people alive with strict training even a ghetto gangbanger can reach spec ops level it true we are hardy folk,offensive,offensive
22852348_gab,because i am not a burgernat like you go play kike in the oven,hatespeech,hatespeech
20199568_gab,jew are in a hurry to kill all whites because the lord of the bible has promised them that once all whites are gone black people will work as slaves in their factories see what they convince blacks to do to white peoplein south africa,hatespeech,hatespeech
