post_id,text,true_label,pred_label
21527223_gab,part i the <number> murder trial of oj simpson and his subsequent not guilty verdict was hugely symbolic for many reasons <number> it symbolized the browning of california a place once known for its beauty splendor and prosperity now a hotbed of clash violence and negrofication,hatespeech,hatespeech
22049484_gab,is there any opposition to muslim invasion in sweden,normal,normal
10064546_gab,we used <number> call this song cat stevens fever before we knew cat stevens was a muslim idiot pantera cat scratch fever ted nugent cat scratch fever,hatespeech,hatespeech
1092414944245673984_twitter,i am the king of the homos,offensive,normal
1231321657534504967_twitter,<user> all it is is 5 v5 point and click lmao kill all to win or plant the bomb for it to explode defuse,normal,normal
17987563_gab,indeed hud forcing things makes for unnatural movements that said cant go to the projects model that very clearly does not work you cant make a poverty desert and expect violence to go down so what the solution here serious question,normal,normal
1178529152917495809_twitter,<user> like i know i am white so i guess he was assuming i was bullshitting about asians but,normal,normal
1179050016616468481_twitter,<user> please do not kill yourself 😔,normal,normal
9107728_gab,it said that at some point during their life every man will have a homosexual fantasy mine is to kick the fuck out of one,normal,normal
1146251013822668800_twitter,<user> <user> ok how about we give mestizos no welfare in exchange for free land like white immigrants then huh,offensive,normal
1088987565397544961_twitter,bitches be so mad over some shit they cant control,offensive,offensive
1242069024650952704_twitter,<user> <user> i can not tell if you are trolling retarded or afraid of losing your shitty job maybe all,offensive,offensive
1179084492624953345_twitter,wanna get raped im so horny <sad>,normal,normal
1178903237375606785_twitter,my gay ass cant take this anymore,normal,normal
17402360_gab,any society with the ability to do these things would have no problem defending itself against early white men africa has not changed in thousands of years and when white people tried to help they were slaughtered and africa returned to the dark ages your ancestors were always primitive,normal,offensive
1195943968590180354_twitter,when republicans say we need immigrants to stay competitive what they mean is they want your wages to be competitive with chinese wages,offensive,normal
7364217_gab,the ussa illegalized local tribal white justice for two reasons <number> the kk suppressed nigger savagery making the yankee left look bad <number> but travelers will be mistreated the solution to <number> is killing the tribe of benjamin not erasing local justice for all israel abraham sojourned meekly,hatespeech,hatespeech
1160429099321561090_twitter,<user> swear that almost <number> of school shooters are white americans but yeah no watch out for them scary muslims they might getcha,offensive,normal
22531681_gab,instead of banning guns we should just ban that bald dyke,hatespeech,hatespeech
1208467574499004417_twitter,is this a fucking wind up,normal,normal
14524510_gab,prove it you can not because i did not and you are not shooting anybody you can not even see straight you will probably accidentally shoot yourself or your gay boyfriend homo,offensive,offensive
9223199_gab,we are getting dykes forced down our throats as leaders to appease the west i can see the corruption seeping in,hatespeech,hatespeech
1178494192055664640_twitter,<user> i am gonna guess he dindu nuffin,hatespeech,normal
19799018_gab,eat me it a ritual created by the jews to bring their sons closer to god the rabbi literally sucks the bleeding dick fuck off with your pagan rituals,hatespeech,hatespeech
14941551_gab,it scary really the far left has successfully brainwashed most white kids of my generation into self hatred and white guilt i have literally been told by a hispanic that you can not enjoy football because you are white and that not racism to my peers unbelievable,normal,normal
19385378_gab,well if traitor politicians do not want abuse they should stop being a bunch of thieving corrupt lying moslem cock sucking cultural marxist fucktards,hatespeech,hatespeech
15315695_gab,u would have to be retarded to vote jared and i love jared,offensive,offensive
1159899505501855744_twitter,<user> going ✈ ️ to be a massive homo,offensive,normal
15165717_gab,you are doing a google search now to find out what the antiquity period was are not you hahaha pmsl kike,hatespeech,hatespeech
1178713594298556416_twitter,<user> maybe if sly news had sent its reporters journalists had looked into raped little british girls as hard as they look into china and indoctrination some of the rapists would have been caught sooner and little girls would have been saved double standards,normal,normal
1178806441991385089_twitter,thinking about how i can be more unapologetically queer,normal,normal
18397876_gab,<user> kike jags up by <number> tds how dose that feel lmfao 😂 😃 😃 😃,offensive,hatespeech
18673808_gab,senator schumer chose illegal immigrants who are in violation of the law of the land over legal law abiding citizens of this country never forget,normal,offensive
9355931_gab,my best friend constantly whines about how i got the ghetto booty and the white skin and some how she got the white ass and the dark skin we are an amusing pair,normal,offensive
15284640_gab,that was just a photo look up rhyan moody she was killed on thanksgiving by an illegal spic,offensive,hatespeech
1178994123669413888_twitter,a simple solution to not having queer kids 🤭 🤭 🤭 🤭 do not have children if you can not fully accept them you d be a horrible parent anyway do not worry you will not die alone your homophobia and close mindedness will soon manifest and keep you company xx,normal,normal
1179065194191867904_twitter,and stop buying content from girls with boyfriends social work should be for women who have no other means to support themselves you know how selfish and stupid you look basically lying to the men fapping to you so you can buy overpriced festival tickets kill yourself,normal,normal
9988840_gab,this vile racist ghetto ass dumber than a retarded tree snail woman could not win the presidency of the neighborhood poo picker uppers organization,offensive,offensive
1178925606307844097_twitter,<user> well i am halloween so fuck you too,normal,normal
17738714_gab,it always has been the jews do you know the history of the jew do you know why jews have heen expelled <number> times fro previous societies do you know why jesus said to them your father is the devil wake up son,hatespeech,offensive
1092204072273354753_twitter,bro i really hate that damn naruto op by kana boom now niggas used it way too much,normal,normal
18488208_gab,reports that georgia is turning blue are mistaken it turning nigger,hatespeech,hatespeech
1178034657243418624_twitter,at st marys and they hookin me up fa free fuck all the faggots who try to put me down because they do not understand real pain and struggles nick orzel,hatespeech,offensive
1178993742432223232_twitter,what do i do about a old lady calling rap nigger music not in my face like behind closed doors the purses she said it to told me like 🤷 🏽 ‍ ♀️ there is no laws against racism so what did you expect me to do,offensive,hatespeech
16204881_gab,communist leaning colored citizens abusing their positions of authority targeting other chinky citizens for harm by other entitled citizens of color show of hands who thinks this is ok,hatespeech,hatespeech
13338889_gab,if only the kike loving shabbos goys would follow your advice dude,hatespeech,hatespeech
20921931_gab,lol what a kike retard,hatespeech,hatespeech
10348741_gab,have a nice day at work white man,offensive,normal
1166570659285278720_twitter,<user> bataclan wasnt for protecting jews was for what happened in russia,normal,normal
19159387_gab,lmfao the retardedness yo actually stabbing a fucking real kike is not larping you muppet come on <user> ‍ you are not sending your best to bullycide us,hatespeech,hatespeech
1178514989436375041_twitter,you bitch niggas actin hard you remind me of sum dykes 😬 🤣,offensive,offensive
16713260_gab,muzzies are the new niggers and remember how well the niggers turned out,hatespeech,hatespeech
12442595_gab,that high verbal iq did not help that one heeb it would seem that basic bitch knowledge,offensive,offensive
1178600318482997248_twitter,<user> <user> you have completely halted trying to fight what we are saying because its true all you have left is these haha look at these guys replies left you stupid poor white trash wigger fuck,offensive,offensive
25416405_gab,keep up the fight we will expose the jidf and neocon shill faggots one by one,offensive,hatespeech
26272412_gab,damn these facebook people are so fucking predictable they are blaming gun violence on men time to dig up some skeletons,normal,normal
1179053462463635456_twitter,wore a nipsey blue suit today only the niggers in the work place feel the energy 🏁 💙,normal,hatespeech
17572794_gab,and it business <number> time same shitty news daily libtards being twats and trying to kill all the muzzies miss but fuckem,hatespeech,hatespeech
15937202_gab,and they could not even get attractive models to wear those retarded crayon scratching designs,normal,offensive
21374183_gab,should martin shkreli get raped in prison,hatespeech,normal
18453830_gab,well i am not but you still sound like a muslime only muslimes rant like total maniacs when it comes to tha jews,hatespeech,hatespeech
13157224_gab,the only negro i d shed a tear for,offensive,hatespeech
1179093444771356674_twitter,lil baby think i am being distant feel like he always gonna drag it outta me to say how i feel about him nigga im busy being a refugee 😅,normal,normal
1087070600697446401_twitter,eat a taco or somthing and stfu and be happy hoes,offensive,offensive
1271182796019638274_twitter,yo my grandma is making a smoothie and deadass out all the fruits we had in the fridge in the bitch lmfao with whole milk,normal,normal
15016524_gab,and so stupid they are ready to create their own walled in ghetto complete with armed guards the dems played them like a chinese made ukulele,offensive,offensive
1179100565718097920_twitter,i hate you cowards,normal,offensive
1178720661495304195_twitter,<user> them boss can i have a few days o boss shut up nigger,normal,hatespeech
1171798188132589568_twitter,how can you get rid of one nigger and replace it with another nigger x and y was much better no nigero in sight,hatespeech,hatespeech
11984565_gab,also jews always project their mentality onto their opponents before they attack them and so far your group is the only group who is doing the projection,offensive,offensive
1100232293094907904_twitter,tf lebron got mix match shoes on tryna be cute bruh focus on making the ayoffs 😩 🤦 🏽 ‍ ♂ ️,normal,normal
15716977_gab,bump dis nigger,hatespeech,hatespeech
1178957885604130816_twitter,<user> who cares they blocked you if they are not up to task move on i am so concerned about queer theory gaining a foothold in schools we need lgb groups contributing to school policy we can not leave it to the homophobes or trans extremists,normal,normal
1144011712653340673_twitter,<user> so you are fine with a bunch of muslim men stopping traffic in the middle of a busy new york street to pray to mecca,normal,normal
20430321_gab,and this ny kike liberal should b sent packing totally incompetent like the majority of broward county givin fl a bad name,hatespeech,hatespeech
1178351033023713280_twitter,<user> lmao oh ok i ama talking bout a dyke in the line he need to let you text him your picks and bring the bread,offensive,offensive
23760738_gab,hey mother fucker i never give up so you keep on being a dumb normie and keep on pushing your fucking retarded neocon cocksucking are you a glow in the dark cia nigger,hatespeech,hatespeech
1179061758968901635_twitter,<user> <user> all the refugee migration from the middle east is down to him and his mentor george w bush yet he is given a platform to peddle his poisonous ideas,normal,normal
14974204_gab,why is nobody here talking about that nigger conyers raping white women on the taxpayer dime,hatespeech,hatespeech
1178805036228460545_twitter,is it bad that when a woman curve me i assum she a lesbian or a retard,offensive,offensive
1178301216981504001_twitter,you all faggot ads niggas keep trying to sabotage my work b bitch ass poppies and jehovah witnesses do not control what i make fuck your mother fuck abc news too and the bitch ads tech assholes,hatespeech,offensive
1179105327821791232_twitter,<user> <user> <user> and you can be racist to everyone by basically saying all white people are racist because of their skin colour is racist itself you need to stop and think,normal,normal
1178331105679659008_twitter,<user> <user> and please do you mind not calling jk a white boy its rude,normal,normal
1180222635596292096_twitter,dear liberals why are guns required to be registered but illegal aliens aren ’ t i ’ ll wait,offensive,offensive
25714908_gab,starting to feel like trump could give a shit about his own base being silenced and censored kanye is bringing in new voters who will not bitch about his dem daughter so what do we matter now eh 😑 🆘,offensive,normal
23728077_gab,because that is freyrs job virility and why has not jesus turned your nigger blood white,hatespeech,hatespeech
23855648_gab,leonardo divinci was a nigger i did not know that the cell phone they claim was not even the first cell phone to call between different railroad cars hooked up to each other,hatespeech,hatespeech
19284084_gab,first set of business cards for midnight auto springfield missouri i should have put it okay to be white but i did not think of it until now,offensive,normal
19257937_gab,ol bill could get desperate and offing hillary is his best option give the nasty old commie bitch a nail gun lobotomy,offensive,offensive
5937259_gab,so <number> communist nigger journalist <number> windstorm but trump has caused this terrible wave of hate apparently almighty trump controls both the weather bernie supporters,hatespeech,hatespeech
5686724_gab,getting better paying jobs for them kk original issue keep the ghetto down and they did not stand when trump talked about better schools shall i go on,offensive,offensive
19954915_gab,1 9 5 0 white america the most peaceful decade in usa history <number> birth rate whites lived the american dream no riots ghettos crime gangs except for a handful of places usa was idyllic and hated socialism then came 1 9 6 0 revolution by liberals,normal,offensive
1105655062599208960_twitter,suck out you faggot,offensive,offensive
1178598150002466816_twitter,<user> <user> <user> absolutely right man legal immigrants who work hard and and are law abiding citizens are not the problem the context of my comment was to highlight the devastating effects of refugee crisis post <number> that has plagued eu and canada with forced immigrants from uncivilized society,offensive,normal
25118354_gab,who gives a shit about sphincter de beaner,hatespeech,hatespeech
15432897_gab,jews declare war on poland only because everyone there knows the death camps were hotels disquised as camps were jews spent the entire war laughing at the naive goyim that died only so that they could create israel ↓,hatespeech,offensive
15887069_gab,william randolph hearst is the reason marijuana is illegal today he owned newspapers and timberland in n carolina decordecator came out around this time so he printed in his papers blacks and mexicans were smoking it and raping white women also was married to the president sister at the time,hatespeech,offensive
1170804784003239937_twitter,□ heterosexual □ homosexual ■ minsung shipper,normal,offensive
1254871802058141697_twitter,<user> jews are the real nazis,offensive,offensive
27998697_gab,attention all lieberal feminazi here a cause for you put on your pussy hats and go get the toxic male responsible for actual pussy grabbing c mon lying bitches still waiting,hatespeech,offensive
1178802717734690821_twitter,<user> it do not matter bitch you still selling pussy trash ass how,offensive,offensive
15198461_gab,fuck machinehead and pussies like them bringing feminist queers into metal fake trash poisoning the well,hatespeech,offensive
11117787_gab,his negress wife removed all of the real historical portraits in the mayor mansion replaced them with vibrant diversity,offensive,hatespeech
14726733_gab,truth sister truth we can only hope he gets bitch slap come election time,normal,normal
18523973_gab,the agenda of the democrats party is to persecute confiscate wealth rights liberties from capitalists national restorationists and loyalists to the republic while masquerading as protectors of the dispossesed that their own corruption creates its how jews wage war on us,offensive,offensive
1109138692126453760_twitter,i tell all my hoes rake it up break it down back it up fuck it up fuck it up,normal,normal
1116866571434115073_twitter,niggahs was sayin she to pretty to b actin like a hoe and dey <percent> rite 😂,normal,offensive
1179019685771333634_twitter,<user> one of two things is happening here <number> that girl was raped and is misplacing her pain <number> the girl is insanely jealous of kaitlyn based on biology degree dig i am thinking this one,normal,normal
1178889323707432960_twitter,gosh yall the trauma 😭 😭 i hate u white bitches yeah spring view middle school im talking to you,offensive,offensive
1179048017887936515_twitter,<user> lol fuck you to nigga,offensive,normal
17632209_gab,nigger has expressed no personal christian experiences attended a madrassa wears a moslem wedding ring praises the shahada call to pray ports a moslem name registered by stepdad as moslem indonesian many photos of him in moslem rituals garb admitted moslem faith on tv,hatespeech,hatespeech
7573904_gab,i wonder if this pos judge has ever ordered a muslim to learn about christian faith for <number> mos at a christian church,offensive,offensive
2201402_gab,if you are going to protest the pipeline do not become part of the problem inciting violence is not the answer martin luther king jr did an amazing job protesting without violence so can you ndpipelineprotest,normal,normal
22396916_gab,the little faggot kid who is voicing this his dad is a special agent for the fbi special operations unit i have been reading,offensive,offensive
1179094652139556864_twitter,isaac newton alan turing leonardo da vinci florence nightingale alexander the great william shakespeare oscar wilde julius caesar abraham lincoln michaelangelo virginia woolf and fucking zeus were all queer to some degree lgbt excellence 🤭,normal,normal
25559889_gab,i understand nazi faggot code you are calling it quits but we both knew you would fag out lol,hatespeech,offensive
1104167984707371008_twitter,<user> girl yes lmfao people get on my nerves i know yo ass ready to use that ghetto gif,normal,offensive
1142910472984731648_twitter,obsessed w women who look mean as fuck,normal,normal
19506620_gab,fbi cover up smells of another muzrat terrorist attack,hatespeech,hatespeech
21628603_gab,beware mr or ms goat there may be a mooslam sneaking up behind you,hatespeech,hatespeech
14791699_gab,a radical islamic terrorist murdered <number> people using a truck jim jones murdered <number> people using kool aid <number> <number> muslimes murdered <number> by crashing planes into twin towers and pentagon a message to the democrats shat heads leave our guns the hell alone,hatespeech,hatespeech
1179004578618060800_twitter,i am so tired of corporate america i am only <number> years old and i feel like i have been in this bitch for <number> years,normal,normal
1178785944238841857_twitter,<user> <user> i mean that if you wanna get raped in price 🤷 ‍ ♂️ 🤷 ‍ ♂️ 🥶,normal,normal
11747319_gab,lol really you must be a feminazi right go away femme fatale,offensive,offensive
1109918186739122176_twitter,<user> bitch same tho lmfao do not blame you 🥵,offensive,offensive
2922054_gab,<user> <number> <number> but they are not coming from a place of constructive criticism they are complaining about how boys have pockets they do not which is absolutely retarded i actually design clothing for a living so i will tell you why women pants pockets are so shitty <number> women just do not,offensive,normal
12329944_gab,would be hilarious if the un building was turned into homeless shelter or hell why not a refugee center,normal,normal
1178998915544354816_twitter,<user> <user> <user> <user> <user> <user> 😆 it his redneck cousin perhaps or the black sheep of the family,normal,offensive
19817414_gab,god will not bless the republican party who bans christians including queers is tolerance banning christians is sin cpac is no longer christian,hatespeech,normal
11040017_gab,anybody have a plan to get kahn the cons muslime ass the fuck out of office yet fuckislam send that sandnigger back to the sandbox part and parcel yeah only after the slime as muslime africans got enough numbers to where they stopped acting civil and revealed their true nature,hatespeech,hatespeech
1179016455796531200_twitter,flair into the white trash period of my life on josh rouse dressed up like nebraska rt if you agree,normal,normal
12526010_gab,oh right ok look i am obviously dealing with a fucking moron here so we will have to leave it at that you just keep believing in your blank slate theory bro maybe you can adopt some niglets and prove us all wrong,hatespeech,hatespeech
1121833046787883012_twitter,i swear i will never call you bitch again tupac 😊,normal,normal
17724232_gab,now miss queeny uk will be the future muslim wasteland europe and usa will pay all refugees to go and stay in england you need some more diversity historylesson,normal,offensive
6144966_gab,right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals,hatespeech,hatespeech
11947521_gab,sure nigger loving whore sure,hatespeech,hatespeech
1178696589059198976_twitter,true life i have been randomly saying i do not fw you niggers i own the clippers for <number> days now,hatespeech,hatespeech
1178687145839599617_twitter,<user> <user> can you add btc to buff i thought you had to sell arcs or be a chinaman,normal,normal
22146626_gab,hp sucks just bought a new laptop and it randomly boots me from the internet the only support they have are sand niggers in india no way are they getting access to my computer save your cash this company is selling junk,offensive,hatespeech
19240360_gab,football was fun to watch when you had personalities in it now you have few dozen black lookalike robotons running around the field doing exactly the same thing sport that got taken over by democratic plantation ghetto afros,offensive,offensive
9692978_gab,i would invest in gab but contrary to popular belief i do not really like being called a nigger online,normal,hatespeech
26495928_gab,the un has financed the operations of the united states government for over <number> years and now owns every man women and child in america the un also holds all of the land in america in fee simple,normal,normal
1179070238345834497_twitter,<user> <user> <user> oomf said she was mexican too i irregardless she a black latinx lesbian who hates white people so what djdjdjd,normal,normal
10750547_gab,adl kikes team with jewoogle and all right wing sites get attacked or shut down this will not stop us it will only make us stronger and bring more attention to you kike terrorist free dailystormer,hatespeech,hatespeech
20139428_gab,race is a social construct goy no difference see how beautiful all women are nsfw,normal,normal
22046510_gab,make terroristic threats against white cops on facebook meh no big deal just apologize the definition of blackprivilege,normal,normal
15909105_gab,who is was obola <number> year old in chief <number> dollar muslim pimp a hole musloid a token to make stupid white people feel less guilty a tr <user> gay husband americahaterinchief america hating globalist elitist piece of trash arrogant pompous narcissistic thug attention hound,hatespeech,hatespeech
1179052689138700291_twitter,<user> you forgot to mention illegal muslim refugee,offensive,offensive
17188226_gab,not a problem even though i know she a mudshark i still adore her,hatespeech,hatespeech
1179067396163813378_twitter,<user> <user> <user> <user> every month is white history month white people have not historically been discriminated against murdered raped enslaved or generally been treated as second class citizens just because they are white black history month does not take anything away from white people,normal,normal
1179091175250092033_twitter,<user> suspected illegal alien,normal,offensive
3990041_gab,<user> have observed meltdown in bars before alphas dyke partners storm off mad funny as hell,offensive,offensive
1093045508396994560_twitter,my ride is a chariot my bitch is a princess though i live in the ghetto feel like it a mansion,normal,offensive
8771341_gab,no it was never a legit quality signal it was always a retarded scam,normal,offensive
1178753377813053441_twitter,<user> benghazi election day black panther slap on the wrist fundamentally transform the usa bow to a saudi king irs targeting tea party muslim brotherhood in white house fisa warrant lies my muslim faith oopsie <money> trillion to iran christian genocide in iraq what a great leader,normal,normal
1166406024456282112_twitter,abbi chase really thinks she that bitch me because i am that bitch 😛,normal,normal
12907285_gab,i like how the jew is losing so its using a fat nigger to talk shit always remember nigger the jew slaved you not the white man filthy nigger,hatespeech,hatespeech
4578236_gab,<user> illegal immigrants cost an estimated <number> billion tax dollars per year the estimate to build the wall is <number> billion easypeasy we quit funding illegal aliens and it paid for in the first month and a half,offensive,offensive
14541274_gab,bodies will hit the floor for that kike after i am done with lunch,hatespeech,hatespeech
17939414_gab,this dude sits around all day trying to argue with anglin others then probably bitched about targeted harassment all day,normal,normal
1212482081265201153_twitter,<user> no like dead ass we was in the ghetto last night it was crackin lmfao,normal,offensive
13147452_gab,proof of racial discrimination <user> reported a niglet arrested for doing it to a 6 month old,hatespeech,hatespeech
1179090479196991488_twitter,school is hella gay,offensive,normal
1178754510027722752_twitter,<user> i am glad you asked such an intelligent question it is in fact this woman did use the same bag to save the turtles but also at the same time pulling some white ass sh*t <censored>,offensive,normal
1179088310448394241_twitter,<user> fact <number> the annual report from the department of justice shows that when whites commit violence they do it to blacks <number> of the time blacks on the other hand choose white victims more than half the time,normal,normal
1178774307784347650_twitter,<user> i fucking hate you bro 💀 💀 💀,normal,normal
5167719_gab,some suggestions a visit to qcurtius com for his excellent articles podcasts on our culture greats he also favours muzzie classics but we can almost forgive him that in view of his splendid scholarship in white classics <wink> on war check out william lind his book recommendations,hatespeech,hatespeech
17948021_gab,black boy what is socialism mother that when the white man works pays taxes so that blacks illegals refugees and muslimes can have free stuff the boy said do not the white people get mad 😡 the mother said yea and that called racism,normal,offensive
1178311052062277634_twitter,<user> you do know the nigger family skit had white people in it chappelle used the word for a skit he not walking around calling everybody faggots my iq understands that much,offensive,normal
1174848185342316545_twitter,freak hoe will forever snap,offensive,offensive
1178831315875094529_twitter,<user> nah let me translate when one of us fucks up we are all ready to tweak the laws so all white asses can be covered from now on,normal,normal
1079178984200564736_twitter,<user> you did hear about the police officer getting killed in california by illegal immigrant you need to build the wall,offensive,normal
1178179417585147904_twitter,bad drunk dick in her throat skrt skrt this nigger,hatespeech,hatespeech
19405861_gab,really alex jones believes that the arabs in israel need to return to jordan where they actually came from because that my two state solution israel and jordan done and done,normal,normal
1177588345158950912_twitter,who the fuck calls their sister trailer trash,normal,offensive
3077122_gab,racist is not a guy who screams paki at me he ignorant real racist asks smilingly where r u fm originally then makes policy 2 stop u,normal,offensive
19330428_gab,if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life,hatespeech,hatespeech
1178369412589608962_twitter,<user> thats honestly retarded and rude ur hating on <number> year old kids ik some are toxic rude mean full of lies but that u,hatespeech,offensive
1178854574683279360_twitter,<user> i fucking hate white liberals,hatespeech,normal
1178678207341576199_twitter,<user> <user> and white trailer trash tweets foul christian lies nice mike,offensive,offensive
2389593_gab,saw jake tapper trying to grill kellyanne conway by asking her if trump tweets about commie cunt alec baldwin weekly snl mockeries are presidential the whole presidential idea is just a tool used by media jews to hamstring white politicians trump counterattacks and folks love it,normal,offensive
12426732_gab,dear ghetto dwelling leaches put down the crack pipe and weed <user>,hatespeech,offensive
1179079982406090752_twitter,<user> im screaming i fucking hate you bro 😂,normal,normal
11823734_gab,this quisling judge has decided to suppress evidence of the obscene violence and hate of islam when muslims are on trial because if a jury ever found out what these muslim savages were up to the muslim terrorist scum would be convicted and this quisling judge does not want that,hatespeech,hatespeech
1178899952619028487_twitter,<user> <user> i saw them and loved them 😍 i was like dino has made it now he can live on easy street 😇 😍,normal,normal
1179096686775414784_twitter,every barber shop has a slut that one nigga that goes to any barber to get his haircut and has no sense of barber loyalty it me i am the slut,normal,normal
12889191_gab,the cia niggers glow in the dark you can see them at night and run them over,hatespeech,hatespeech
27627824_gab,i am sure it was probably a niglet,offensive,hatespeech
1178916504215183360_twitter,he blinks slowly before sliding to the other end of the bench and going back to his brooding the fuck your problem anyway loaded question i do not have time to answer fine fuck you too,normal,normal
1170496284538671104_twitter,lay down that pressure on the iffy niggas that will not leap,normal,normal
1179097178037469185_twitter,<user> are you saying no white person has ever been killed by the police,normal,normal
1160667616777822215_twitter,sven has a boyfriend gay icon 🥺,normal,normal
16188142_gab,lol at <user> thinks he a dothead kike lol,hatespeech,hatespeech
19135178_gab,senile retarded democrat sounds about right,offensive,offensive
18170378_gab,if you want an answer to that question maybe you should listen to my show instead of that drunk retard who has never made the slightest effort to understand the subject matter,offensive,offensive
17566507_gab,i seriously doubt any white man would willingly lie with a sheboon let alone rape one hell black men do not even want them mawa,hatespeech,hatespeech
15937737_gab,just to let the arabs in israel know today is day <number> of the <number> day rage back to goat fucking,hatespeech,hatespeech
1185778101147582464_twitter,jose altuve shoes sizes does not matter,normal,normal
1178768009504202752_twitter,<user> <user> <user> how many white christian anglos explode ar muslim events on buses underground railways concerts gow many muslim female kids raped by christian sort your community out,normal,normal
22575269_gab,well at least the mudslimes occasionally get it right now if they could just ramp it up by about <number> million,offensive,hatespeech
1197361479021924352_twitter,<user> when it comes to the issue of women facing domestic violence i will beat them like a drum,hatespeech,normal
1115317199718232064_twitter,<user> bad breath uneducated dark circles looking like jafar from aladdin when they smile 🤮 🤮 🤮 whew the ghetto,offensive,offensive
27279573_gab,another example of a fine nigger buck,hatespeech,hatespeech
1178657467586285574_twitter,niggas in the army be fucking dykes lmaopoo how lil bro get pregnant riddle me that queer,offensive,offensive
12329154_gab,wow this guy is seriously retarded he considers racist socialism to be hate speech when practiced by black people but it ok if it done by white people this is so dumb i am tempted to say this thing is subhuman and witnout any valid claims to rights,offensive,offensive
1174296308238168064_twitter,quoting ignazio silone is not a personality,normal,normal
19982061_gab,she got the maddow dyke neck,offensive,hatespeech
15637257_gab,some nigger that played in the nfl,hatespeech,hatespeech
17559687_gab,fuckin hippo doppelgänger negress,hatespeech,hatespeech
27928076_gab,inbred paki thinks he can conquer the west lolzy doe,hatespeech,hatespeech
11303329_gab,bobamas homeland security dept did the same thing their first directive was to target military returning from theater as potential internal terrorist threat meanwhile bobama was inviting the muslim brotherhood into the white house to turn over all our secrets to them on a daily basis,hatespeech,normal
25016495_gab,i got in a argument with that mudshark after her redice interview she is not a nationalist nor altright an egalitarian sjw is closer to her beliefs her comment about nationalism being superior to others is a lie,hatespeech,hatespeech
5017270_gab,i do not lose temper when calling niggers niggers other than that do you really think nigger chimpouts in the us achieved anything every gains niggers reached in the us jews gave them niggers were never more than annoying subhumans merely tolerated at the whites mercy,hatespeech,hatespeech
2504351_gab,<user> to be fair a few of them no doubt did come here before the us was established thomas jefferson also created the us navy to deal with the muslim barbary pirates who had been demanding huge amounts of in protection money from the colonies for years,normal,normal
3284473_gab,<user> trump acts like a president obama acts like a nigger street punk from chicago the clintons act like white trash spoiled crybabies and sore losers,offensive,hatespeech
24465170_gab,so this pos gets a vote of no confidence from his deputies 🙄 🙄 frkn amazing even misappropriation of funds lest we forget the not enough money for school protection but let have classes to teach muzzies how to frkn shoot us unfuckingbelievable,hatespeech,hatespeech
26345561_gab,it all fun games until the prison sheboons beat her half to death for appropriating their race then it just fun 😄,hatespeech,hatespeech
1115764597720408064_twitter,do the democrats feel white privilege or white racists are the problem these retards are retarted,offensive,offensive
15840111_gab,just look at arab non muslims berbers druze alawites even the christian arabs are low iq chimps completely retarded societies whether based on islam or not,offensive,offensive
1227692091393937410_twitter,<user> i fucking hate you,offensive,normal
1179046303088537600_twitter,<user> illegal immigrants r thrown out of every country now if all the muslims r not welcome in muslim countries and will end up going to non muslim countries wat u expect will happen mexicans r not muslims tell me why no muslim immigrant is welcome in ne muslim country,normal,offensive
17154064_gab,the real question is why is a filthy piece of human excrement working with the elderly if it were my mother it would not have happened because i would not have let a filthy moslem in the door sweeds are retards,hatespeech,hatespeech
14528716_gab,two years ago today <number> people were culturally enriched by a vibrant gang of moslem diversity in bataclan paris there will be many more of these anniversaries marked across europe in the future,normal,hatespeech
1087668158146715649_twitter,<user> this girl is retarded lmao if you ’ re lucky enough to have this then why would you act like that,offensive,offensive
1178220098420690944_twitter,<user> them white folks was pissed 🤣,normal,normal
17021222_gab,i want <number> walls all non white immigration stopped <number> million beaners deported blacks repatriated asians monitored and muslims removed the jews get the oven mix breeds sterilized fuck just get rid of the asians too,hatespeech,hatespeech
1167858843264569345_twitter,me you know what they say about people with big hands and big feet wife they ’ re retarded me okay,offensive,offensive
1213227832739946496_twitter,i ’ m not worried about ww3 i ’ m a illegal immigrant i can ’ t get draft 😂 🖕,offensive,normal
1179084808376467456_twitter,my light skin joint got a white boy now i am not type to fight that back but if she ever come around imma widen that gap another bar from <user>,normal,normal
18037598_gab,i am going to make four predictions for <number> things i am positive will happen prediction for <number> <number> <number> germany or sweden courts will establish precedence that women who become pregnant from rape by a migrant cannot abort the fetus without the father consent with threat of hate crime charges,hatespeech,normal
14771408_gab,only the elite looters are enriched when they import 6 0 iq moslem zerg onto welfare section <number>,hatespeech,hatespeech
1209535003916427266_twitter,<user> being gay is apassive aggressive form of hetrophobia,offensive,normal
1178665157213462528_twitter,i happily follow back all muslim brothers and sisters save liberals lgbt qadiani reformist feminazis and such mumbo jumbo pakistan haters takfiris who swear alot in tweets rest are most welcome esp aswj ❤ 😁,normal,normal
1179017708467302401_twitter,pity the daily mails richard kay could not devote a double page spread in todays edition to the <number> of young british girls raped by pakistani sex grooming gangs as he has to boris touching ladies legs at the spectator <number> plus years ago thats how the establishment work,hatespeech,offensive
1178818457112104962_twitter,<user> i fucking hate you,normal,normal
